cluster_id,ox,oy,dx,dy,flow,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest
415,114.35140932917137,30.544045657064316,114.35311470848998,30.530004833263565,9,1899.2222222222222,532.4444444444445,工作日,1151.0,180.0,工学部学生1栋,武汉大学信息部学生宿舍11舍,115.0,242.0,学生宿舍,学生宿舍,4.0,4.0
376,114.36505658835709,30.54470116455071,114.36682045237154,30.539852645605794,9,596.7777777777778,286.77777777777777,工作日,1183.0,850.0,未知,留学生宿舍3号楼,-1.0,396.0,其他,学生宿舍,2.0,6.0
388,114.36018221668304,30.543639639980167,114.35764070833235,30.545329124537293,9,420.0,180.66666666666666,工作日,1090.0,1020.0,工学部15舍,工学部A教学楼,96.0,110.0,学生宿舍,教学区域,4.0,6.0
391,114.35413169777657,30.530921745943967,114.3524626247686,30.54041209922835,9,1470.3333333333333,460.1111111111111,工作日,249.0,798.0,信息学部4舍,电子信息学院,36.0,391.0,学生宿舍,教学区域,4.0,6.0
395,114.35836168637174,30.539209999072966,114.36689050754828,30.539852903945473,9,1174.888888888889,465.44444444444446,工作日,718.0,850.0,武汉大学梅园一舍,留学生宿舍3号楼,324.0,396.0,学生宿舍,学生宿舍,4.0,6.0
366,114.35265464570037,30.536104781996794,114.35307924220008,30.52998088296196,9,964.6666666666666,410.6666666666667,工作日,449.0,180.0,武汉大学本科生院,武汉大学信息部学生宿舍11舍,319.0,242.0,教学区域,学生宿舍,6.0,4.0
428,114.35945958617769,30.538055059935523,114.36128393690905,30.545503178286523,9,1812.0,637.4444444444445,工作日,691.0,1122.0,武汉大学总务后勤部,体育部,314.0,30.0,其他,运动场地,2.0,1.0
418,114.3640717417117,30.539232665605443,114.35661935179213,30.538221056575935,9,1009.2222222222222,355.22222222222223,工作日,543.0,616.0,枫园14舍,武汉大学总图书馆,148.0,315.0,学生宿舍,教学区域,4.0,6.0
624,114.35902757234506,30.5384870762263,114.35377493207092,30.541782140288724,9,814.3333333333334,354.6666666666667,工作日,690.0,958.0,梅园食堂,桂园6舍,169.0,163.0,食堂,学生宿舍,10.0,4.0
56,114.35299896427313,30.53001478782816,114.36171084984647,30.534062571398223,9,1329.111111111111,455.22222222222223,工作日,180.0,370.0,武汉大学信息部学生宿舍11舍,武汉大学北三区9栋,242.0,275.0,学生宿舍,教工宿舍,4.0,7.0
609,114.36509472368402,30.54403556470202,114.35222213724566,30.529035532207168,9,2593.1111111111113,787.7777777777778,工作日,916.0,171.0,湖滨学生3舍,南二门,374.0,60.0,学生宿舍,交通枢纽,4.0,0.0
50,114.3578228031141,30.538413144900332,114.3671948754055,30.539669542087033,9,1289.4444444444443,419.22222222222223,工作日,600.0,847.0,武汉大学总图书馆,枫园学生4舍,315.0,152.0,教学区域,学生宿舍,6.0,4.0
53,114.35236463830938,30.544235081510653,114.35053444340545,30.529956200531544,9,2165.6666666666665,673.7777777777778,工作日,1139.0,168.0,工学部学生新4栋,星湖综合实验大楼,117.0,143.0,学生宿舍,教学区域,4.0,6.0
42,114.36925594669297,30.539364194420525,114.36432725369326,30.54500722022364,9,1040.3333333333333,672.1111111111111,工作日,138.0,1188.0,珞珈山,湖滨9舍,386.0,366.0,山体,学生宿舍,5.0,4.0
41,114.36414819679446,30.544655973942504,114.35944897338737,30.538001161352277,9,1229.4444444444443,452.22222222222223,工作日,1184.0,688.0,湖滨十三舍,梅园食堂,370.0,169.0,学生宿舍,食堂,4.0,10.0
38,114.35904342726968,30.537404634630906,114.3625898108098,30.532534162608776,9,804.1111111111111,282.55555555555554,工作日,664.0,328.0,梅园食堂,南三门,169.0,59.0,食堂,交通枢纽,10.0,0.0
11,114.35425810192072,30.54106176930749,114.3650546731741,30.54470861390765,9,1322.2222222222222,453.55555555555554,工作日,634.0,1183.0,文理学部教六楼,未知,137.0,-1.0,教学区域,其他,6.0,2.0
626,114.3691491229645,30.539051012393063,114.36504843491392,30.54446644826516,8,844.25,351.25,工作日,138.0,1183.0,珞珈山,未知,386.0,-1.0,山体,其他,5.0,2.0
636,114.35375963474016,30.54183941198958,114.36404257492926,30.54431301434544,8,1382.125,555.625,工作日,958.0,913.0,桂园6舍,湖滨食堂,163.0,376.0,学生宿舍,食堂,4.0,10.0
281,114.35405809264935,30.530935798474566,114.35968406861731,30.53898924742157,8,1289.5,412.625,工作日,249.0,716.0,信息学部4舍,EMS梅园快递服务中心,36.0,10.0,学生宿舍,其他,4.0,6.0
